station_name,date_time,temperature,precipitation,windspeed,wind_direction,humidity,vapor_pressure,dew_point_temp,local_pressure,sea_level_pressure,sunshine,solar_radiation,snowfall,new_snowfall_3hr,cloud_type,lowest_cloud,visibility,ground_condition,activity_score
추풍령,2021-08-21 14:00,22.8,,1.9,160.0,90.0,24.9,21.0,973.8,1001.2,0.0,0.35,,,,2.0,4986.0,,0.6914607715079949
거제,2021-03-19 09:00,12.0,,2.7,70.0,61.0,8.5,4.6,1016.3,1021.7,0.4,,,,,,1721.0,,2.0206222732125254
원주,2021-10-25 23:00,7.8,,0.2,0.0,86.0,9.0,5.5,1004.4,1022.8,,,,,,,1132.0,,-1.0312947457534734
군산,2021-02-08 01:00,-0.1,,4.4,320.0,71.0,4.3,-4.7,1022.9,1026.5,,,,,,,1981.0,,-2.497824447744701
울진,2021-05-17 18:00,13.0,0.7,0.0,0.0,99.0,14.8,12.8,1003.4,1009.2,0.0,,,,,2.0,1694.0,,-0.8490523948522125
울산,2021-06-25 16:00,24.8,,2.0,140.0,73.0,22.8,19.6,1000.6,1009.9,1.0,,,,ScAc,10.0,2000.0,,0.17849561960198124
원주,2021-10-24 05:00,3.7,,0.0,0.0,91.0,7.2,2.3,1009.8,1028.5,,,,,,,833.0,,-2.659972658965968
북춘천,2021-08-10 22:00,20.6,,0.9,70.0,97.0,23.5,20.1,999.4,1010.5,,,,,,1.0,,,-0.7561054795329673
세종,2021-10-02 20:00,20.6,,1.1,160.0,83.0,20.1,17.6,1005.1,1015.5,,,,,,,2376.0,,1.1684239298152435
제주,2021-12-25 18:00,1.6,0.0,7.5,340.0,73.0,5.0,-2.7,1029.7,1032.4,0.0,0.0,,,CuSc,4.0,2094.0,,-1.6020761460027106
정읍,2021-03-27 14:00,14.9,,3.2,180.0,81.0,13.7,11.6,1000.5,1008.6,0.0,,,,,7.0,1276.0,,0.7720458305154868
영천,2021-04-16 21:00,15.0,,1.8,290.0,59.0,10.0,7.0,1005.1,1016.5,,,,,,,1771.0,,2.2059773473650606
고창,2021-12-14 17:00,7.6,,3.4,180.0,61.0,6.3,0.5,1014.9,1021.4,0.4,0.26,,,,,1764.0,,1.3423911593389348
영광군,2021-09-06 13:00,21.6,0.1,4.2,140.0,84.0,21.6,18.7,1010.0,1014.3,0.0,0.46,,,,,1113.0,,0.5392839417253066
의성,2021-08-24 11:00,21.7,4.9,0.4,0.0,100.0,25.8,21.6,990.6,999.9,0.0,,,,,4.0,396.0,,-2.411578548489638
진도군,2021-11-25 14:00,14.4,,4.5,320.0,58.0,9.5,6.2,1016.9,1018.1,0.7,,,,,12.0,1016.0,,1.4247864278231037
완도,2021-09-29 10:00,24.2,,0.6,50.0,88.0,26.4,22.0,1005.7,1009.7,0.0,,,,,6.0,1203.0,,-1.2482136261430923
부여,2021-05-18 07:00,15.5,,0.6,270.0,90.0,15.8,13.8,1010.7,1012.3,0.0,,,,,6.0,748.0,,-0.4281696459591514
백령도,2021-03-05 05:00,4.4,,0.0,0.0,99.0,8.2,4.2,1016.1,1020.6,,,,,St,5.0,512.0,,-4.134121563583777
영주,2021-06-10 20:00,24.1,,0.2,0.0,61.0,18.3,16.1,987.8,1011.6,0.0,,,,,,1920.0,,0.6604141804680541
동두천,2021-05-24 03:00,16.3,,1.5,230.0,76.0,14.0,12.0,995.6,1009.1,,,,,,7.0,3439.0,,1.223579591220076
양산시,2021-04-11 01:00,7.1,,0.6,110.0,80.0,8.0,3.8,1031.8,1032.6,,,,,,,1308.0,,-0.5913759421101838
밀양,2021-06-15 18:00,21.5,1.1,0.7,110.0,89.0,22.8,19.6,1002.4,1003.4,0.0,,,,,3.0,551.0,,-0.8149716130285304
원주,2021-02-14 06:00,3.8,,0.1,0.0,57.0,4.6,-3.9,1000.5,1019.1,,,,,,21.0,878.0,,-0.7016956857807495
양산시,2021-07-09 12:00,28.0,,1.5,360.0,82.0,30.9,24.6,1005.2,1005.9,0.2,2.07,,,,3.0,1995.0,,-2.206333309917512
북춘천,2021-01-19 19:00,-7.8,,0.8,20.0,60.0,2.0,-14.2,1021.3,1033.9,,,2.0,,,,,,-4.10903809787103
거창,2021-11-13 07:00,-1.7,,0.1,0.0,98.0,5.3,-1.9,992.2,1021.0,,,,,,14.0,812.0,,-4.5753121186224135
양산시,2021-09-17 17:00,20.7,,5.5,70.0,79.0,19.2,16.9,1004.3,1005.0,0.0,0.33,,,,2.0,1589.0,,1.5265445274755027
완도,2021-09-11 16:00,28.1,,1.8,110.0,72.0,27.2,22.5,1006.6,1010.6,1.0,,,,,,1963.0,,-1.4567905246807462
북춘천,2021-01-07 02:00,-9.8,,3.8,290.0,48.0,1.4,-18.7,1006.9,1019.5,,,3.0,,Sc,10.0,1400.0,,-7.229213615519424
속초,2021-01-19 05:00,-9.5,,1.9,290.0,40.0,1.2,-20.6,1026.1,1028.4,,,,,,,2000.0,,-6.3258314370573
고창,2021-11-24 05:00,7.5,,6.2,270.0,49.0,5.1,-2.5,1013.0,1019.4,,,,,,18.0,1868.0,,-0.1859849788572583
산청,2021-01-29 04:00,-6.7,,9.8,290.0,48.0,1.8,-15.9,1005.1,1023.0,,,,,,,3679.0,,-5.56706666362908
진도군,2021-12-21 21:00,6.6,,0.4,0.0,86.0,8.4,4.4,1018.1,1019.3,,,,,,,504.0,,-1.0617684367151732
의성,2021-07-16 02:00,21.6,,0.1,0.0,100.0,25.6,21.5,1005.7,1015.1,,,,,,,1839.0,,-2.6404031449894587
의성,2021-01-20 11:00,-2.9,,0.4,0.0,43.0,2.1,-13.7,1022.5,1033.0,1.0,,,,,,2000.0,,-0.6621180827213161
고흥,2021-08-19 20:00,22.7,,0.1,0.0,89.0,24.4,20.7,1006.5,1012.5,0.0,,,,,,2000.0,,-0.4573627800722492
서산,2021-04-19 07:00,5.0,,0.0,0.0,97.0,8.4,4.5,1015.3,1018.4,0.5,0.17,,,,,2711.0,,-0.6005584184821965
파주,2021-03-22 05:00,-0.6,,0.5,200.0,76.0,4.4,-4.3,1017.2,1021.1,,,,,,,2097.0,,-1.9668185079685854
울릉도,2021-02-04 22:00,1.9,,4.6,250.0,48.0,3.4,-7.9,994.5,1022.0,,,,,,,2000.0,,-0.4287029906870946
제천,2021-11-14 15:00,13.2,,1.9,270.0,57.0,8.6,4.8,985.0,1016.2,0.0,,,,,12.0,1223.0,,1.7572483763932212
충주,2021-12-22 21:00,-1.6,,0.6,90.0,69.0,3.8,-6.5,1009.8,1024.4,,,,,,,1704.0,,-1.2834329722428661
청주,2021-08-21 23:00,24.7,,1.0,230.0,81.0,25.2,21.2,999.4,1006.0,,,,,,6.0,4178.0,,-0.41302318063610155
울산,2021-11-17 16:00,15.3,,1.1,90.0,36.0,6.2,0.2,1010.5,1020.2,1.0,,,,Ci,,1900.0,,2.1835455356666005
대관령,2021-06-08 14:00,23.0,,2.9,90.0,67.0,18.8,16.5,930.0,1014.4,1.0,3.28,,,,56.0,2064.0,,0.7416748357351682
거창,2021-08-12 03:00,20.2,,0.7,230.0,99.0,23.4,20.0,984.6,1010.8,,,,,,,344.0,,-3.849562263454625
구미,2021-11-19 12:00,16.9,,0.9,290.0,53.0,10.2,7.2,1013.1,1018.9,0.9,,,,,13.0,2000.0,,2.1112270291513724
문경,2021-09-26 18:00,20.1,,0.7,320.0,83.0,19.5,17.1,999.2,1019.3,0.0,,,,,13.0,4137.0,,1.7087715311713345
진도군,2021-10-04 22:00,21.0,,0.0,0.0,97.0,24.0,20.4,1020.2,1021.4,,,,,,,748.0,,-2.060401358587068
영월,2021-08-09 11:00,26.7,,0.8,230.0,61.0,21.3,18.5,975.6,1002.3,0.6,,,,,12.0,2000.0,,-0.5200259225216041
대관령,2021-12-02 15:00,-2.5,,7.4,270.0,53.0,2.7,-10.7,923.4,1016.9,0.1,0.44,,,,9.0,962.0,,-3.360194716653265
북강릉,2021-12-11 10:00,9.7,,1.5,180.0,57.0,6.8,1.5,1016.6,1025.8,0.8,0.74,,,CsCi,,2000.0,,2.1529926433827526
군산,2021-08-15 05:00,23.1,,0.6,20.0,86.0,24.3,20.6,1009.1,1012.3,,,,,,24.0,2000.0,,-1.0810120470351945
거창,2021-01-15 19:00,11.7,,2.5,200.0,63.0,8.6,4.8,986.0,1013.1,,,,,,57.0,2000.0,,1.9451251697966363
순천,2021-07-23 05:00,20.4,,0.0,0.0,99.0,23.7,20.2,990.0,1009.0,,,,,,,,,-2.1790213185810723
동두천,2021-04-11 19:00,17.2,,1.9,270.0,34.0,6.6,1.1,1013.3,1027.0,0.0,,,,,,5900.0,,3.163245840751236
북창원,2021-10-27 03:00,11.8,,0.0,0.0,77.0,10.6,7.8,1012.2,1018.4,,,,,,,2386.0,,1.1426909210226093
강릉,2021-04-27 12:00,20.8,,2.6,290.0,29.0,7.1,2.0,1013.5,1016.7,0.0,1.24,,,,38.0,5000.0,,3.2859225492191837
금산,2021-10-27 03:00,6.8,,0.2,0.0,97.0,9.5,6.3,999.1,1020.2,,,,,,45.0,207.0,,-4.227551157161681
서울,2021-09-21 20:00,23.1,,4.3,180.0,78.0,22.0,19.0,994.9,1004.6,,,,,,7.0,2000.0,,1.434679554455623
부산,2021-08-27 03:00,23.6,,1.3,200.0,82.0,23.8,20.3,1004.3,1012.2,,,,,Ci,,3458.0,,-0.15738469038765868
고창군,2021-10-29 05:00,13.5,,2.5,70.0,59.0,9.1,5.6,1017.0,1024.1,,,,,,,5000.0,,2.09830444712297
서산,2021-08-20 16:00,30.8,,3.6,200.0,49.0,21.7,18.8,1007.4,1010.2,1.0,2.13,,,,,1548.0,,-2.6886696775335905
진주,2021-02-21 20:00,17.3,,1.5,270.0,38.0,7.5,2.8,1008.9,1012.3,,,,,,,2000.0,,2.1428648151182363
대구,2021-08-29 17:00,25.6,,2.3,290.0,69.0,22.5,19.4,1006.5,1012.7,0.5,1.01,,,ScAc,10.0,1384.0,,-0.2589663338704885
영천,2021-10-22 14:00,17.2,,3.6,290.0,45.0,8.8,5.1,1008.4,1019.7,0.9,,,,,74.0,4112.0,,2.462326123010864
고산,2021-09-15 19:00,23.6,,8.0,70.0,87.0,25.3,21.3,1001.1,1009.2,0.0,0.01,,,,30.0,2000.0,,-0.24229902264431014
창원,2021-06-28 13:00,28.1,,1.6,140.0,52.0,19.7,17.3,1000.1,1004.0,0.5,2.07,,,Sc,13.0,2000.0,,-1.2326787874753258
목포,2021-03-05 02:00,6.4,,2.9,360.0,98.0,9.4,6.1,1013.8,1019.3,,,,,,,944.0,,-3.6785159178515308
부여,2021-08-06 01:00,25.9,,0.0,0.0,88.0,29.3,23.7,1004.4,1005.9,,,,,,19.0,2000.0,,-2.6364911248645737
양산시,2021-12-18 11:00,-0.8,,5.2,290.0,25.0,1.4,-18.4,1026.8,1027.6,1.0,1.73,,,,,1400.0,,-1.6869350208800147
진도군,2021-08-11 02:00,22.7,,1.2,200.0,96.0,26.4,22.0,1007.7,1008.8,,,,,,,652.0,,-3.2833285395978984
울진,2021-01-14 23:00,1.4,,2.0,250.0,82.0,5.6,-1.3,1016.0,1022.2,,,,,,,1473.0,,-2.4762239921331575
밀양,2021-12-13 19:00,1.4,,0.4,0.0,31.0,2.1,-13.9,1023.6,1024.7,,,,,,,2000.0,,0.15758176740373886
울릉도,2021-04-10 23:00,6.5,,3.2,250.0,80.0,7.7,3.2,1005.1,1032.4,,,,,,,2000.0,,-0.8003729351626585
충주,2021-06-08 08:00,18.7,,0.2,0.0,85.0,18.3,16.1,1003.4,1016.8,0.2,,,,,52.0,525.0,,-0.599477734826177
충주,2021-02-09 16:00,4.3,,3.0,270.0,29.0,2.4,-12.2,1012.9,1027.2,1.0,,,,,,1937.0,,1.0781596238781528
부여,2021-02-28 15:00,11.9,,1.3,160.0,36.0,5.0,-2.7,1024.9,1026.5,0.0,,,,,10.0,2000.0,,2.2338326735425467
안동,2021-04-10 08:00,4.0,,1.1,140.0,75.0,6.1,0.0,1016.9,1034.6,1.0,0.89,,,,,1936.0,,0.7809068228946359
동해,2021-08-16 08:00,22.5,,0.0,0.0,85.0,23.1,19.8,1012.8,1017.5,0.1,,,,,10.0,2196.0,,0.01943860929554253
해남,2021-09-29 14:00,25.0,0.0,2.7,200.0,85.0,26.8,22.2,1005.3,1007.2,0.0,,,,,5.0,1832.0,,-0.24264435745284862
의성,2021-11-16 05:00,-0.7,,0.4,0.0,99.0,5.8,-0.8,1013.1,1023.4,,,,,,,1480.0,,-4.852108414275953
임실,2021-03-29 10:00,10.4,,1.5,70.0,71.0,8.9,5.3,981.2,1010.6,0.7,,,,,73.0,247.0,,0.011705562739829922
문경,2021-03-04 18:00,6.0,0.9,0.0,0.0,94.0,8.8,5.1,1001.1,1022.4,0.0,,,,,,434.0,,-2.706738408585148
영덕,2021-09-15 06:00,20.7,,4.5,50.0,79.0,19.2,16.9,1012.6,1017.4,,,,,,8.0,2000.0,,0.8903518306424636
부여,2021-07-26 07:00,24.8,,1.1,50.0,87.0,27.1,22.4,1004.3,1005.8,0.8,,,,,,1573.0,,-1.443751429983322
봉화,2021-01-25 08:00,-4.0,,0.0,0.0,97.0,4.4,-4.4,990.7,1032.1,0.0,,,,,,995.0,,-5.194969123190816
보성군,2021-02-04 08:00,2.6,,3.6,340.0,53.0,3.9,-6.0,1025.6,1025.8,0.2,0.04,,,,,2621.0,,0.44973163241434466
순창군,2021-11-03 16:00,15.7,,2.3,290.0,43.0,7.6,3.1,1002.9,1018.2,0.8,0.99,,,,,1699.0,,1.717845787314364
보은,2021-08-09 19:00,28.0,,1.7,20.0,65.0,24.4,20.7,984.1,1003.1,0.8,,,,,,4323.0,,-0.2808920796073423
밀양,2021-07-06 10:00,23.1,3.1,2.0,180.0,86.0,24.3,20.6,1006.4,1007.4,0.0,,,,,7.0,787.0,,0.1059929481034424
양평,2021-03-12 20:00,10.5,,1.8,340.0,62.0,7.8,3.5,1017.4,1023.2,,,,,,12.0,1825.0,,1.8667686349958665
영광군,2021-09-27 21:00,21.4,0.3,0.2,0.0,89.0,22.7,19.5,1009.7,1014.0,,,,,,,1201.0,,-0.4345277892892617
서울,2021-08-31 16:00,19.2,10.0,3.1,70.0,97.0,21.6,18.7,1005.0,1014.9,0.0,0.13,,,StNs,4.0,285.0,,-3.14187120832432
거창,2021-03-06 00:00,6.6,,0.4,0.0,72.0,7.0,1.9,993.8,1021.7,,,,,,,1463.0,,-0.009985205691634857
남원,2021-11-02 05:00,5.0,,1.5,70.0,97.0,8.4,4.5,1007.5,1024.1,,,,,,,591.0,,-4.042016364925868
고흥,2021-04-04 00:00,13.8,,1.3,270.0,99.0,15.6,13.6,1003.3,1009.5,,,,,,,816.0,,-2.7124584190303858
남해,2021-01-28 13:00,9.8,,6.1,320.0,44.0,5.4,-1.8,1007.3,1012.8,1.0,,,,,,1966.0,,1.735246380242577
제천,2021-02-11 01:00,0.5,,0.2,0.0,85.0,5.4,-1.7,994.1,1027.3,,,,,,,522.0,,-3.634021056185071
제주,2021-05-29 01:00,16.8,,3.0,270.0,76.0,14.5,12.5,1005.7,1008.1,,,,,,,1937.0,,0.4538721122901279
전주,2021-05-10 15:00,13.4,0.5,0.3,0.0,85.0,13.0,10.9,1005.7,1012.9,0.0,0.24,,,StNs,8.0,1111.0,,0.44678519767515273
북강릉,2021-10-02 06:00,16.6,,1.0,90.0,83.0,15.6,13.6,1001.9,1010.7,,,,,ScCi,10.0,2000.0,,0.14262398852334424
원주,2021-09-17 15:00,23.6,,2.2,20.0,60.0,17.4,15.3,990.4,1007.3,0.8,2.28,,,,9.0,2000.0,,0.7029314529971936
임실,2021-01-16 00:00,1.8,,0.9,270.0,87.0,6.1,-0.1,988.9,1019.5,,,,,,,544.0,,-3.5616127949797565
양평,2021-06-10 20:00,23.9,0.0,0.5,180.0,83.0,24.6,20.8,1004.4,1009.8,0.0,,,,,7.0,1122.0,,-0.706288300976999
순창군,2021-11-24 08:00,1.9,,0.0,0.0,100.0,7.0,1.8,1004.8,1021.0,0.0,0.02,,,,,122.0,,-5.421683375235328
춘천,2021-11-14 18:00,13.5,,1.9,230.0,40.0,6.2,0.1,1008.0,1017.1,0.0,0.02,,,,,1165.0,,1.7069445654900295
서울,2021-07-16 14:00,33.3,,2.7,320.0,52.0,26.6,22.1,1003.6,1013.1,0.8,2.89,,,CuSc,10.0,1800.0,,-4.551928552855294
봉화,2021-09-05 21:00,18.2,,1.1,70.0,79.0,16.4,14.4,983.0,1020.5,,,,,,7.0,2000.0,,1.3596079905092868
밀양,2021-01-12 03:00,-8.4,,0.1,0.0,84.0,2.7,-10.6,1019.1,1020.2,,,,,,,917.0,,-7.040687546023812
울릉도,2021-12-25 05:00,-2.1,,8.9,70.0,99.0,5.2,-2.2,990.6,1018.4,,,2.7,,Sc,3.0,40.0,,-10.94963961949126
안동,2021-05-04 10:00,14.3,,0.7,320.0,72.0,11.7,9.3,998.3,1015.0,0.0,0.43,,,ScAs,13.0,1795.0,,1.9729582546061923
제천,2021-05-18 14:00,21.7,,2.7,200.0,59.0,15.3,13.3,979.3,1009.3,1.0,,,,,,1984.0,,1.8495030667977108
동해,2021-05-16 00:00,15.0,0.0,0.2,0.0,99.0,16.8,14.8,1000.5,1005.3,,,,,,12.0,282.0,,-3.4878217497207227
대전,2021-12-02 23:00,5.2,,2.2,270.0,81.0,7.1,2.1,1008.6,1017.3,,,,,Sc,8.0,2782.0,,-0.6646253073043684
제주,2021-01-06 20:00,4.4,,4.7,290.0,51.0,4.3,-4.8,1021.7,1024.3,,,,,,13.0,2000.0,,0.30310032122187414
울산,2021-02-24 04:00,3.1,,3.6,340.0,24.0,1.8,-15.5,1014.1,1024.3,,,,,Ci,,2000.0,,-1.043355327375927
속초,2021-07-04 07:00,21.1,0.2,3.1,320.0,97.0,24.1,20.5,999.2,1001.2,0.0,,,,,4.0,1113.0,,-1.192649447023622
순천,2021-03-31 11:00,18.0,,1.2,110.0,39.0,8.0,3.8,994.5,1013.6,1.0,,,,,,1452.0,,1.4882083009302778
임실,2021-04-30 16:00,14.9,,3.3,290.0,47.0,7.9,3.6,978.0,1006.8,0.8,,,,,68.0,1999.0,,2.224162026187906
철원,2021-02-19 13:00,2.5,,3.6,200.0,58.0,4.2,-4.9,997.9,1017.2,0.7,1.1,,,,7.0,3475.0,,0.6950683828011379
대전,2021-01-05 08:00,-3.0,,1.3,50.0,82.0,4.0,-5.6,1022.0,1031.1,0.0,0.01,,,,,1563.0,,-3.0345716252537898
목포,2021-05-08 08:00,12.7,,3.5,140.0,71.0,10.4,7.5,1003.3,1008.6,1.0,1.04,,,,,387.0,,0.11935170700627129
해남,2021-12-24 20:00,2.8,,1.7,340.0,65.0,4.9,-3.1,1022.1,1024.2,,,,,,7.0,1926.0,,0.20564030396065225
부안,2021-06-03 06:00,19.8,,1.9,90.0,77.0,17.7,15.6,1006.0,1007.4,0.0,,,,,15.0,3251.0,,0.7896210002459316
밀양,2021-12-12 19:00,6.6,,2.3,340.0,41.0,4.0,-5.7,1020.9,1021.9,,,,,,,1597.0,,0.9993838184300339
서산,2021-10-08 20:00,19.1,,1.9,70.0,98.0,21.6,18.7,1018.2,1021.2,,,,,,,2854.0,,-0.6638654820157205
부산,2021-06-10 22:00,22.3,,0.4,0.0,79.0,21.2,18.4,1004.6,1012.6,,,,,,51.0,2180.0,,0.7622491881076572
서귀포,2021-01-10 11:00,3.9,,0.6,90.0,66.0,5.4,-1.8,1021.3,1027.8,0.4,,1.2,,Sc,13.0,2000.0,,1.1903969845649705
세종,2021-05-06 15:00,21.6,,1.2,180.0,27.0,6.9,1.7,1004.4,1014.7,0.6,,,,,,4747.0,,2.2999700243079504
인제,2021-06-15 15:00,22.7,,1.5,50.0,66.0,18.2,16.0,982.8,1005.6,0.0,,,,,8.0,5009.0,,2.55559886956825
울진,2021-11-19 07:00,9.7,,2.0,230.0,73.0,8.7,5.0,1010.2,1016.1,,,,,,,,,1.468693054850454
고산,2021-04-29 22:00,17.1,,9.0,160.0,77.0,15.0,13.0,997.5,1005.8,,,,,,35.0,1635.0,,0.3274999467635523
고산,2021-02-11 14:00,12.2,,2.3,360.0,61.0,8.6,4.8,1014.1,1022.7,0.0,0.94,,,,54.0,1977.0,,1.8804299614509272
고창,2021-12-26 15:00,-4.9,,4.8,360.0,62.0,2.6,-11.0,1025.6,1032.4,1.0,1.58,6.5,,,,3291.0,,-2.520194891124549
순천,2021-05-03 15:00,20.4,,3.6,160.0,41.0,9.7,6.6,996.8,1015.9,1.0,,,,,,1959.0,,2.551545371189417
이천,2021-08-31 10:00,21.8,,1.3,110.0,99.0,25.8,21.6,1007.5,1016.8,0.0,,,,,,137.0,,-4.057060077858422
안동,2021-09-13 21:00,19.5,,1.2,50.0,78.0,17.6,15.5,1002.7,1019.1,,,,,Ci,,2000.0,,1.29832123012919
대구,2021-11-26 06:00,5.2,,2.9,290.0,58.0,5.1,-2.4,1017.2,1024.0,,,,,,,1998.0,,-0.2039190090967502
군산,2021-02-10 12:00,5.6,,1.4,290.0,64.0,5.8,-0.6,1023.7,1027.2,1.0,,,,,10.0,1803.0,,1.5473447943725014
합천,2021-05-28 18:00,17.7,,0.1,0.0,83.0,16.7,14.7,995.5,998.6,0.6,,,,,13.0,2000.0,,0.9429603271945323
청송군,2021-08-06 09:00,29.4,,1.1,50.0,70.0,28.6,23.3,981.6,1004.6,1.0,1.8,,,,,2077.0,,-2.636984072116299
창원,2021-05-16 11:00,21.3,0.0,1.4,160.0,91.0,22.9,19.7,999.6,1003.6,0.0,0.17,,,ScAs,3.0,1691.0,,-0.25285032778809013
진도군,2021-04-19 02:00,4.4,,0.7,110.0,96.0,8.0,3.8,1018.0,1019.2,,,,,,,1239.0,,-3.080235642243759
함양군,2021-03-07 20:00,7.4,,0.4,0.0,71.0,7.3,2.4,1007.8,1026.5,,,,,,11.0,2280.0,,1.7248110893446742
의령군,2021-10-19 12:00,18.4,,1.7,50.0,44.0,9.3,5.9,1016.2,1017.9,1.0,2.58,,,,,1234.0,,0.7669445235215644
추풍령,2021-10-12 03:00,14.5,0.2,4.6,70.0,88.0,14.5,12.5,994.2,1023.3,,,,,,3.0,510.0,,-2.131639062456315
봉화,2021-11-11 00:00,6.4,,1.7,320.0,66.0,6.3,0.4,967.9,1006.7,,,,,,,2000.0,,0.15392635351395634
남원,2021-03-30 14:00,19.7,,2.1,320.0,20.0,4.6,-3.9,995.2,1010.7,1.0,,,,,,3695.0,,1.850732494761455
청송군,2021-05-31 00:00,13.5,,1.1,160.0,82.0,12.6,10.4,987.1,1011.7,,,,,,,2270.0,,0.4761682632503925
순창군,2021-09-01 12:00,26.9,,2.1,270.0,86.0,30.4,24.3,994.7,1009.3,0.0,1.03,,,,1.0,3104.0,,-1.0462189686126044
제천,2021-07-18 05:00,21.1,,0.1,0.0,98.0,24.4,20.7,982.8,1013.0,,,,,,13.0,1971.0,,-2.202508558586398
남원,2021-07-10 07:00,22.5,,1.0,70.0,100.0,27.1,22.4,993.1,1008.3,0.0,,,,,,349.0,,-3.5618712241348613
부안,2021-07-26 07:00,26.4,,1.4,90.0,71.0,24.4,20.7,1003.3,1004.7,0.6,,,,,,5000.0,,0.41873111766746346
상주,2021-02-20 05:00,7.1,,1.8,230.0,61.0,6.1,0.0,997.6,1009.3,,,,,,,2211.0,,0.5001646111708109
대전,2021-12-18 02:00,-9.7,,1.4,50.0,63.0,1.8,-15.4,1022.4,1031.7,,,,,,,3687.0,,-5.818089278802192
영월,2021-07-02 12:00,23.3,,1.6,50.0,71.0,20.2,17.7,982.2,1009.3,0.0,,,,,53.0,2000.0,,1.3013793010536132
정읍,2021-05-31 18:00,25.9,,1.2,290.0,41.0,13.7,11.6,1002.8,1010.6,0.8,,,,,,2000.0,,-0.013269550651927364
수원,2021-09-08 23:00,19.8,,0.7,110.0,96.0,22.1,19.1,1008.7,1013.3,,,,,,,2014.0,,-1.726876719395102
영덕,2021-02-02 07:00,-2.0,,2.3,320.0,36.0,1.9,-15.1,1015.7,1020.9,,,,,,,2000.0,,-1.5490529816324812
창원,2021-10-19 07:00,8.6,,0.8,360.0,66.0,7.3,2.5,1014.6,1018.9,0.1,0.01,,,Ac,46.0,2000.0,,1.8769082052887258
서산,2021-11-07 02:00,8.7,,0.8,360.0,95.0,10.6,7.9,1019.1,1022.2,,,,,,,2298.0,,-1.4405697619258255
대관령,2021-04-11 22:00,6.9,,0.5,290.0,60.0,6.0,-0.3,938.3,1029.6,,,,,,51.0,1793.0,,1.6112999632619278
김해시,2021-11-28 00:00,3.6,,0.7,290.0,66.0,5.2,-2.1,1029.5,1036.4,,,,,,,2601.0,,-0.009593803148591817
순천,2021-05-13 07:00,13.6,,0.2,0.0,93.0,14.4,12.4,992.3,1011.8,0.9,,,,,,724.0,,-0.48986811483348547
해남,2021-12-31 00:00,0.9,0.0,4.1,270.0,57.0,3.7,-6.6,1026.3,1028.4,,,,,,15.0,2000.0,,-1.7101909147663852
철원,2021-05-10 20:00,13.7,,1.0,140.0,72.0,11.2,8.7,995.4,1013.8,0.0,0.01,,,,32.0,5009.0,,2.944405014419921
북춘천,2021-07-08 04:00,23.4,,1.2,160.0,98.0,28.1,23.0,994.2,1005.0,,,,,ScAc,12.0,700.0,,-3.7689738577336103
창원,2021-01-17 04:00,-3.1,,2.2,140.0,36.0,1.8,-16.0,1022.0,1026.5,,,,,Ci,,2000.0,,-3.037130025219895
보령,2021-10-26 19:00,13.2,,0.1,0.0,84.0,12.7,10.5,1018.0,1019.2,,,,,,62.0,715.0,,0.32349884212249325
문경,2021-07-19 04:00,22.0,0.0,0.1,0.0,100.0,26.3,21.9,992.7,1012.5,,,,,,40.0,832.0,,-3.5573781638376296
이천,2021-08-19 15:00,30.8,,0.9,140.0,53.0,23.5,20.1,1002.1,1011.1,0.9,,,,,,1941.0,,-2.892891026420917
보성군,2021-09-15 03:00,22.2,,5.2,110.0,73.0,19.5,17.1,1011.5,1011.7,,,,,,19.0,5000.0,,1.7566960670252465
부산,2021-10-22 17:00,16.2,,2.7,320.0,46.0,8.4,4.5,1009.7,1017.9,1.0,0.69,,,Sc,10.0,4732.0,,2.741118825716904
장수,2021-06-13 01:00,21.5,,0.7,160.0,91.0,23.2,19.9,964.9,1010.7,,,,,,7.0,1249.0,,-1.6472149334270942
파주,2021-01-28 16:00,-3.5,,6.0,320.0,48.0,2.3,-12.9,1013.9,1017.8,1.0,,1.1,,,,1536.0,,-2.303438489801954
진주,2021-07-29 00:00,25.3,,0.0,0.0,91.0,29.3,23.7,1000.7,1004.0,,,,,,,1958.0,,-2.680267275961501
군산,2021-06-05 09:00,22.3,,2.6,180.0,69.0,18.5,16.3,999.7,1002.9,1.0,,,,,,1260.0,,1.0209141061163876
강릉,2021-04-18 03:00,8.0,,2.6,250.0,52.0,5.6,-1.2,1008.2,1011.5,,,,,,,884.0,,-0.3267562242655567
양산시,2021-11-10 16:00,12.2,,2.6,290.0,53.0,7.5,2.8,1005.4,1006.2,0.4,0.74,,,,5.0,1327.0,,1.7384918904817614
진도군,2021-10-27 03:00,10.1,,0.0,0.0,96.0,11.8,9.4,1018.3,1019.5,,,,,,29.0,440.0,,-2.7127521368477945
강화,2021-01-31 04:00,-5.0,,1.5,20.0,70.0,3.0,-9.6,1024.3,1030.5,,,,,,,4630.0,,-3.2138291270695794
산청,2021-10-24 19:00,12.0,,0.2,0.0,83.0,11.6,9.1,1008.4,1025.1,,,,,,46.0,2605.0,,1.6265330636236897
군산,2021-09-25 03:00,19.9,,1.6,50.0,78.0,18.1,15.9,1019.4,1022.7,,,,,,,2000.0,,0.25460129141461674
보령,2021-02-15 08:00,4.0,,1.5,290.0,93.0,7.5,2.9,1009.2,1010.4,0.0,,,,,,399.0,,-3.1081704041391176
